Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
QCL,Crops and livestock products,706,Somalia,5510,Production,21116,Lamb & Mutton,2020,2020,tonnes,39584.13,I,Imputed value
QCL,Crops and livestock products,706,Somalia,5510,Production,21113.01,Pig Meat,2020,2020,tonnes,97.66,I,Imputed value
QCL,Crops and livestock products,706,Somalia,5510,Production,1359.9,Other Fruit,2020,2020,tonnes,144494.75,I,Imputed value
QCL,Crops and livestock products,706,Somalia,5510,Production,1290.9,Other Vegetables,2020,2020,tonnes,77469.58,E,Estimated value
QCL,Crops and livestock products,706,Somalia,5510,Production,2211,Milk,2020,2020,tonnes,455924.88,I,Imputed value
QCL,Crops and livestock products,706,Somalia,5510,Production,113,Rice,2020,2020,tonnes,1592.64,E,Estimated value
QCL,Crops and livestock products,706,Somalia,5510,Production,1802,Cane Sugar,2020,2020,tonnes,213000,E,Estimated value
QCL,Crops and livestock products,706,Somalia,5510,Production,1530,Root Vegetables,2020,2020,tonnes,8561.75,E,Estimated value
QCL,Crops and livestock products,706,Somalia,5510,Production,1234,Tomatoes,2020,2020,tonnes,23850.67,E,Estimated value
QCL,Crops and livestock products,706,Somalia,5510,Production,111,Wheat & Rye (Bread),2020,2020,tonnes,1047.14,I,Imputed value
QCL,Crops and livestock products,710,South Africa,5510,Production,1341,Apples,2020,2020,tonnes,998785,A,Official figure
QCL,Crops and livestock products,710,South Africa,5510,Production,1312,Bananas,2020,2020,tonnes,322915,A,Official figure
QCL,Crops and livestock products,710,South Africa,5510,Production,115,Barley (Beer),2020,2020,tonnes,588000,A,Official figure
QCL,Crops and livestock products,710,South Africa,5510,Production,1212,Brassicas,2020,2020,tonnes,163795,A,Official figure
QCL,Crops and livestock products,710,South Africa,5510,Production,22251.01,Cheese,2020,2020,tonnes,60337.28,I,Imputed value
QCL,Crops and livestock products,710,South Africa,5510,Production,1330,Wines,2020,2020,tonnes,2008242,A,Official figure
QCL,Crops and livestock products,710,South Africa,5510,Production,142,Groundnuts,2020,2020,tonnes,50080,A,Official figure
QCL,Crops and livestock products,710,South Africa,5510,Production,231,Eggs,2020,2020,tonnes,594000,A,Official figure
QCL,Crops and livestock products,710,South Africa,5513,Production,231,Eggs,2020,2020,1000 No,11207547,A,Official figure
QCL,Crops and livestock products,710,South Africa,5510,Production,112,Maize (Meal),2020,2020,tonnes,15843545,A,Official figure
QCL,Crops and livestock products,710,South Africa,5510,Production,21111.01,Beef (beef herd),2020,2020,tonnes,1041360,A,Official figure
QCL,Crops and livestock products,710,South Africa,5510,Production,21121,Poultry Meat,2020,2020,tonnes,1880000,A,Official figure
QCL,Crops and livestock products,710,South Africa,5510,Production,21116,Lamb & Mutton,2020,2020,tonnes,11690,A,Official figure
QCL,Crops and livestock products,710,South Africa,5510,Production,21113.01,Pig Meat,2020,2020,tonnes,301390,A,Official figure
QCL,Crops and livestock products,710,South Africa,5510,Production,2910,Fish (farmed),2020,2020,tonnes,1083.02,I,Imputed value
QCL,Crops and livestock products,710,South Africa,5510,Production,117,Oatmeal,2020,2020,tonnes,57000,A,Official figure
QCL,Crops and livestock products,710,South Africa,5510,Production,1329,Citrus Fruit,2020,2020,tonnes,11480.01,E,Estimated value
QCL,Crops and livestock products,710,South Africa,5510,Production,1359.9,Other Fruit,2020,2020,tonnes,22622,A,Official figure
QCL,Crops and livestock products,710,South Africa,5510,Production,1379.9,Nuts,2020,2020,tonnes,59283.57,I,Imputed value
QCL,Crops and livestock products,710,South Africa,5510,Production,1290.9,Other Vegetables,2020,2020,tonnes,174693,A,Official figure
QCL,Crops and livestock products,710,South Africa,5510,Production,1242,Peas,2020,2020,tonnes,4343,A,Official figure
QCL,Crops and livestock products,710,South Africa,5510,Production,1510,Potatoes,2020,2020,tonnes,2669147,A,Official figure
QCL,Crops and livestock products,710,South Africa,5510,Production,21641.01,Rapeseed Oil,2020,2020,tonnes,37000,T,Unofficial figure
QCL,Crops and livestock products,710,South Africa,5510,Production,2211,Milk,2020,2020,tonnes,3852000,A,Official figure
QCL,Crops and livestock products,710,South Africa,5510,Production,113,Rice,2020,2020,tonnes,3079.61,I,Imputed value
QCL,Crops and livestock products,710,South Africa,5510,Production,2161,Soybean Oil,2020,2020,tonnes,234800,T,Unofficial figure
QCL,Crops and livestock products,710,South Africa,5510,Production,141,Tofu,2020,2020,tonnes,1245500,A,Official figure
QCL,Crops and livestock products,710,South Africa,5510,Production,1354,Wine,2020,2020,tonnes,10876,A,Official figure
QCL,Crops and livestock products,710,South Africa,5510,Production,1802,Cane Sugar,2020,2020,tonnes,18220000,A,Official figure
QCL,Crops and livestock products,710,South Africa,5510,Production,21631.01,Sunflower Oil,2020,2020,tonnes,284500,A,Official figure
QCL,Crops and livestock products,710,South Africa,5510,Production,1530,Root Vegetables,2020,2020,tonnes,84120,A,Official figure
QCL,Crops and livestock products,710,South Africa,5510,Production,1234,Tomatoes,2020,2020,tonnes,599306,A,Official figure
QCL,Crops and livestock products,710,South Africa,5510,Production,111,Wheat & Rye (Bread),2020,2020,tonnes,2120000,A,Official figure
QCL,Crops and livestock products,728,South Sudan,5510,Production,1312,Bananas,2020,2020,tonnes,0,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,728,South Sudan,5510,Production,1212,Brassicas,2020,2020,tonnes,0,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,728,South Sudan,5510,Production,1520.01,Cassava,2020,2020,tonnes,1425169,A,Official figure
QCL,Crops and livestock products,728,South Sudan,5510,Production,142,Groundnuts,2020,2020,tonnes,171075,A,Official figure
QCL,Crops and livestock products,728,South Sudan,5510,Production,112,Maize (Meal),2020,2020,tonnes,181003,A,Official figure
QCL,Crops and livestock products,728,South Sudan,5510,Production,21111.01,Beef (beef herd),2020,2020,tonnes,135443.03,I,Imputed value
QCL,Crops and livestock products,728,South Sudan,5510,Production,21121,Poultry Meat,2020,2020,tonnes,20306.53,I,Imputed value
QCL,Crops and livestock products,728,South Sudan,5510,Production,21116,Lamb & Mutton,2020,2020,tonnes,26684.34,I,Imputed value
QCL,Crops and livestock products,728,South Sudan,5510,Production,2910,Fish (farmed),2020,2020,tonnes,0,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,728,South Sudan,5510,Production,1253.01,Onions & Leeks,2020,2020,tonnes,0,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,728,South Sudan,5510,Production,1359.9,Other Fruit,2020,2020,tonnes,433559.56,I,Imputed value
QCL,Crops and livestock products,728,South Sudan,5510,Production,1709.9,Other Pulses,2020,2020,tonnes,31117.05,I,Imputed value
QCL,Crops and livestock products,728,South Sudan,5510,Production,1290.9,Other Vegetables,2020,2020,tonnes,433543.26,E,Estimated value
QCL,Crops and livestock products,728,South Sudan,5510,Production,1242,Peas,2020,2020,tonnes,0,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,728,South Sudan,5510,Production,1510,Potatoes,2020,2020,tonnes,0,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,728,South Sudan,5510,Production,2211,Milk,2020,2020,tonnes,2452701,A,Official figure
QCL,Crops and livestock products,728,South Sudan,5510,Production,113,Rice,2020,2020,tonnes,26232,A,Official figure
QCL,Crops and livestock products,728,South Sudan,5510,Production,1802,Cane Sugar,2020,2020,tonnes,0,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,728,South Sudan,5510,Production,1530,Root Vegetables,2020,2020,tonnes,0,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,728,South Sudan,5510,Production,1234,Tomatoes,2020,2020,tonnes,0,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,728,South Sudan,5510,Production,111,Wheat & Rye (Bread),2020,2020,tonnes,0,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,724,Spain,5510,Production,1341,Apples,2020,2020,tonnes,522100,A,Official figure
QCL,Crops and livestock products,724,Spain,5510,Production,1312,Bananas,2020,2020,tonnes,420140,A,Official figure
QCL,Crops and livestock products,724,Spain,5510,Production,115,Barley (Beer),2020,2020,tonnes,11465350,A,Official figure
QCL,Crops and livestock products,724,Spain,5510,Production,1212,Brassicas,2020,2020,tonnes,286610,A,Official figure
QCL,Crops and livestock products,724,Spain,5510,Production,22251.01,Cheese,2020,2020,tonnes,193600,A,Official figure
QCL,Crops and livestock products,724,Spain,5510,Production,1330,Wines,2020,2020,tonnes,6817770,A,Official figure
QCL,Crops and livestock products,724,Spain,5510,Production,231,Eggs,2020,2020,tonnes,912532.21,T,Unofficial figure
QCL,Crops and livestock products,724,Spain,5513,Production,231,Eggs,2020,2020,1000 No,14484638,A,Official figure
QCL,Crops and livestock products,724,Spain,5510,Production,112,Maize (Meal),2020,2020,tonnes,4214100,A,Official figure
QCL,Crops and livestock products,724,Spain,5510,Production,21111.01,Beef (beef herd),2020,2020,tonnes,677740,A,Official figure
QCL,Crops and livestock products,724,Spain,5510,Production,21121,Poultry Meat,2020,2020,tonnes,1401410,A,Official figure
QCL,Crops and livestock products,724,Spain,5510,Production,21116,Lamb & Mutton,2020,2020,tonnes,10150,A,Official figure
QCL,Crops and livestock products,724,Spain,5510,Production,21113.01,Pig Meat,2020,2020,tonnes,5003430,A,Official figure
QCL,Crops and livestock products,724,Spain,5510,Production,2910,Fish (farmed),2020,2020,tonnes,30513,A,Official figure
QCL,Crops and livestock products,724,Spain,5510,Production,117,Oatmeal,2020,2020,tonnes,1377690,A,Official figure
QCL,Crops and livestock products,724,Spain,5510,Production,2167,Olive Oil,2020,2020,tonnes,1356411,A,Official figure
QCL,Crops and livestock products,724,Spain,5510,Production,1329,Citrus Fruit,2020,2020,tonnes,0,A,Official figure
QCL,Crops and livestock products,724,Spain,5510,Production,1379.9,Nuts,2020,2020,tonnes,14360,A,Official figure
QCL,Crops and livestock products,724,Spain,5510,Production,1709.9,Other Pulses,2020,2020,tonnes,311840,A,Official figure
QCL,Crops and livestock products,724,Spain,5510,Production,1290.9,Other Vegetables,2020,2020,tonnes,132350,A,Official figure
QCL,Crops and livestock products,724,Spain,5510,Production,1242,Peas,2020,2020,tonnes,120480,A,Official figure
QCL,Crops and livestock products,724,Spain,5510,Production,1510,Potatoes,2020,2020,tonnes,2051830,A,Official figure
QCL,Crops and livestock products,724,Spain,5510,Production,21641.01,Rapeseed Oil,2020,2020,tonnes,70700,T,Unofficial figure
QCL,Crops and livestock products,724,Spain,5510,Production,2211,Milk,2020,2020,tonnes,7606070,A,Official figure
QCL,Crops and livestock products,724,Spain,5510,Production,113,Rice,2020,2020,tonnes,739230,A,Official figure
QCL,Crops and livestock products,724,Spain,5510,Production,2161,Soybean Oil,2020,2020,tonnes,594000,T,Unofficial figure
QCL,Crops and livestock products,724,Spain,5510,Production,141,Tofu,2020,2020,tonnes,4620,A,Official figure
QCL,Crops and livestock products,724,Spain,5510,Production,1354,Wine,2020,2020,tonnes,272550,A,Official figure
QCL,Crops and livestock products,724,Spain,5510,Production,1801,Beet Sugar,2020,2020,tonnes,2432840,A,Official figure
QCL,Crops and livestock products,724,Spain,5510,Production,21631.01,Sunflower Oil,2020,2020,tonnes,460000,T,Unofficial figure
QCL,Crops and livestock products,724,Spain,5510,Production,1234,Tomatoes,2020,2020,tonnes,4312900,A,Official figure
QCL,Crops and livestock products,724,Spain,5510,Production,111,Wheat & Rye (Bread),2020,2020,tonnes,8143510,A,Official figure
QCL,Crops and livestock products,724,Spain,5510,Production,22230.01,Beef (dairy herd),2020,2020,tonnes,255860,A,Official figure
QCL,Crops and livestock products,144,Sri Lanka,5510,Production,1212,Brassicas,2020,2020,tonnes,125745.7,A,Official figure
QCL,Crops and livestock products,144,Sri Lanka,5510,Production,1372,Soymilk,2020,2020,tonnes,33655,A,Official figure
QCL,Crops and livestock products,144,Sri Lanka,5510,Production,1520.01,Cassava,2020,2020,tonnes,314846.2,A,Official figure
QCL,Crops and livestock products,144,Sri Lanka,5510,Production,1640,Dark Chocolate,2020,2020,tonnes,1454.9,A,Official figure
QCL,Crops and livestock products,144,Sri Lanka,5510,Production,1610,Coffee,2020,2020,tonnes,6724.6,A,Official figure
QCL,Crops and livestock products,144,Sri Lanka,5510,Production,142,Groundnuts,2020,2020,tonnes,38490.7,A,Official figure
QCL,Crops and livestock products,144,Sri Lanka,5510,Production,231,Eggs,2020,2020,tonnes,104702.89,T,Unofficial figure
QCL,Crops and livestock products,144,Sri Lanka,5513,Production,231,Eggs,2020,2020,1000 No,1869694,A,Official figure
QCL,Crops and livestock products,144,Sri Lanka,5510,Production,112,Maize (Meal),2020,2020,tonnes,313520.5,A,Official figure
QCL,Crops and livestock products,144,Sri Lanka,5510,Production,21111.01,Beef (beef herd),2020,2020,tonnes,20680,E,Estimated value
QCL,Crops and livestock products,144,Sri Lanka,5510,Production,21121,Poultry Meat,2020,2020,tonnes,227533.06,I,Imputed value
QCL,Crops and livestock products,144,Sri Lanka,5510,Production,21116,Lamb & Mutton,2020,2020,tonnes,687.73,I,Imputed value
QCL,Crops and livestock products,144,Sri Lanka,5510,Production,21113.01,Pig Meat,2020,2020,tonnes,1546.73,I,Imputed value
QCL,Crops and livestock products,144,Sri Lanka,5510,Production,1359.9,Other Fruit,2020,2020,tonnes,64593.05,I,Imputed value
QCL,Crops and livestock products,144,Sri Lanka,5510,Production,1290.9,Other Vegetables,2020,2020,tonnes,67696.1,I,Imputed value
QCL,Crops and livestock products,144,Sri Lanka,5510,Production,1510,Potatoes,2020,2020,tonnes,65085.3,A,Official figure
QCL,Crops and livestock products,144,Sri Lanka,5510,Production,2211,Milk,2020,2020,tonnes,413635.52,A,Official figure
QCL,Crops and livestock products,144,Sri Lanka,5510,Production,113,Rice,2020,2020,tonnes,5120924,A,Official figure
QCL,Crops and livestock products,144,Sri Lanka,5510,Production,2161,Soybean Oil,2020,2020,tonnes,1995.21,I,Imputed value
QCL,Crops and livestock products,144,Sri Lanka,5510,Production,141,Tofu,2020,2020,tonnes,7879.1,A,Official figure
QCL,Crops and livestock products,144,Sri Lanka,5510,Production,1802,Cane Sugar,2020,2020,tonnes,855045.3,A,Official figure
QCL,Crops and livestock products,144,Sri Lanka,5510,Production,1530,Root Vegetables,2020,2020,tonnes,44579.5,A,Official figure
QCL,Crops and livestock products,144,Sri Lanka,5510,Production,1234,Tomatoes,2020,2020,tonnes,90507.1,A,Official figure
QCL,Crops and livestock products,729,Sudan,5510,Production,1312,Bananas,2020,2020,tonnes,923938.28,A,Official figure
QCL,Crops and livestock products,729,Sudan,5510,Production,115,Barley (Beer),2020,2020,tonnes,0,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,729,Sudan,5510,Production,1212,Brassicas,2020,2020,tonnes,2936.3,I,Imputed value
QCL,Crops and livestock products,729,Sudan,5510,Production,1520.01,Cassava,2020,2020,tonnes,0,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,729,Sudan,5510,Production,22251.01,Cheese,2020,2020,tonnes,362.56,I,Imputed value
QCL,Crops and livestock products,729,Sudan,5510,Production,142,Groundnuts,2020,2020,tonnes,2773087.38,A,Official figure
QCL,Crops and livestock products,729,Sudan,5510,Production,231,Eggs,2020,2020,tonnes,75384.62,A,Official figure
QCL,Crops and livestock products,729,Sudan,5513,Production,231,Eggs,2020,2020,1000 No,1256410,A,Official figure
QCL,Crops and livestock products,729,Sudan,5510,Production,112,Maize (Meal),2020,2020,tonnes,13586.96,A,Official figure
QCL,Crops and livestock products,729,Sudan,5510,Production,21111.01,Beef (beef herd),2020,2020,tonnes,389590.33,I,Imputed value
QCL,Crops and livestock products,729,Sudan,5510,Production,21121,Poultry Meat,2020,2020,tonnes,80357.14,A,Official figure
QCL,Crops and livestock products,729,Sudan,5510,Production,21116,Lamb & Mutton,2020,2020,tonnes,121008.4,A,Official figure
QCL,Crops and livestock products,729,Sudan,5510,Production,2910,Fish (farmed),2020,2020,tonnes,744.51,I,Imputed value
